0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,T3,3,3,3,0,0,g,0,0,3,T2,3,3,3,M,0,0,0,0,0,0,0,4,4,4,4,4,4,4,T2,4,4,4,4,4,4,4,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,3,g,0,3,3,3,3,0,3,3,3,0,0,3,3,3,3,0,3,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,M,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,3,3,3,3,3,3,3,3,0,0,3,0,3,g,0,3,0,0,0,0,T,4,4,4,T2,4,4,4,4,4,4,0,0,0,0,0,T2,0,4,4,0,0,0,0,0
0,0,0,0,0,0,0,0,3,M,3,3,3,3,0,3,3,3,3,T2,3,3,3,3,M,0,3,0,0,0,3,0,0,0,0,4,T4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,3,T2,3,3,0,T2,3,3,3,3,3,0,0,0,3,0,3,3,3,0,0,0,0,0,4,4,4,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,3,3,M,0,3,3,3,0,3,T2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,4,T2,0,0,0,0,0,0,0,T,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,T,0,3,3,3,3,3,3,0,0,3,0,3,G,3,3,0,0,0,0,0,0,0,0,0,T2,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,3,M,0,0,0,T3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
