0,0,0,0,0,0,0,0,0,4,T2,4,0,4,0,0,0,0,0,0,3,3,3,3,3,3,3,0,3,M,0,6,6,6,6,0,0,0,0,0,0,0,5,5,5,5,5,T5,5,5,5,5,5,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,T,3,3,3,T3,3,T2,3,3,3,3,0,6,6,6,6,0,0,6,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,5,5,5,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,g,3,0,0,6,6,6,6,6,6,6,6,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0
0,0,0,0,0,0,0,5,b,5,5,5,5,5,5,P4,0,0,0,0,0,3,T2,3,3,3,3,3,3,3,0,0,0,6,6,6,6,6,6,6,6,0,0,5,T,0,5,5,5,5,5,T2,5,5,0,0,0,0,0,0
0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,5,0,0,0,0,0,3,3,3,3,M,3,3,0,0,0,0,0,0,6,T,6,6,6,6,6,6,0,0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,0,0,5,5,5,M,0,0,0,0,0,P5,3,0,3,0,0,0,0,0,0,6,6,6,6,0,6,6,6,6,6,0,0,0,0,0,5,5,5,0,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,5,T,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,6,6,6,0,0,0,0,0,0,5,5,0,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,6,6,6,0,0,0,0,0,0,0,L,0,0,5,M,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,5,T5,5,5,5,5,5,P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,B,6,6,6,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
